"REF_DATE","GEO","DGUID","Labour force characteristics","Gender","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-03","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.6","","","","1"
"2016-04","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.7","","","","1"
"2016-05","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.6","","","","1"
"2016-06","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.4","","","","1"
"2016-07","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.4","","","","1"
"2016-08","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.5","","","","1"
"2016-09","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.6","","","","1"
"2016-10","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.5","","","","1"
"2016-11","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.5","","","","1"
"2016-12","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.6","","","","1"
"2017-01","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.7","","","","1"
"2017-02","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.7","","","","1"
"2017-03","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.8","","","","1"
"2017-04","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.7","","","","1"
"2017-05","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.8","","","","1"
"2017-06","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.6","","","","1"
"2017-07","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.5","","","","1"
"2017-08","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.6","","","","1"
"2017-09","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.5","","","","1"
"2017-10","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.7","","","","1"
"2017-11","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.7","","","","1"
"2017-12","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.9","","","","1"
"2018-01","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.6","","","","1"
"2018-02","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.5","","","","1"
"2018-03","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.6","","","","1"
"2018-04","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.3","","","","1"
"2018-05","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.2","","","","1"
"2018-06","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.4","","","","1"
"2018-07","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.4","","","","1"
"2018-08","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.0","","","","1"
"2018-09","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.2","","","","1"
"2018-10","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.0","","","","1"
"2018-11","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.3","","","","1"
"2018-12","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.3","","","","1"
"2019-01","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.5","","","","1"
"2019-02","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.7","","","","1"
"2019-03","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.6","","","","1"
"2019-04","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.8","","","","1"
"2019-05","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.6","","","","1"
"2019-06","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.6","","","","1"
"2019-07","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.7","","","","1"
"2019-08","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.8","","","","1"
"2019-09","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.4","","","","1"
"2019-10","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.3","","","","1"
"2019-11","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.3","","","","1"
"2019-12","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.3","","","","1"
"2020-01","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.1","","","","1"
"2020-02","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.4","","","","1"
"2020-03","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","68.4","","","","1"
"2020-04","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","64.6","","","","1"
"2020-05","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","66.8","","","","1"
"2020-06","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","69.3","","","","1"
"2020-07","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","69.8","","","","1"
"2020-08","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","69.9","","","","1"
"2020-09","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.3","","","","1"
"2020-10","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.2","","","","1"
"2020-11","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","69.9","","","","1"
"2020-12","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","69.9","","","","1"
"2021-01","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","69.4","","","","1"
"2021-02","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","69.7","","","","1"
"2021-03","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.1","","","","1"
"2021-04","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","69.7","","","","1"
"2021-05","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","69.6","","","","1"
"2021-06","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.1","","","","1"
"2021-07","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.2","","","","1"
"2021-08","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.0","","","","1"
"2021-09","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.3","","","","1"
"2021-10","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","69.9","","","","1"
"2021-11","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.1","","","","1"
"2021-12","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","70.1","","","","1"
"2022-01","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","69.6","","","","1"
"2022-02","Canada","2021A000011124","Participation rate","Men+","15 years and over","Estimate","Seasonally adjusted","Percent","239","units","0","v2062825","1.8.2.1.1.1","69.9","","","","1"
